Attendance_ID,Student_ID,Course_ID,Attendance_Date,Status
67049,1400,3063,2026-01-31,Present
67050,1139,3012,2026-04-28,Present
67051,1097,3038,2026-01-12,Present
67052,1276,3014,2026-03-01,Present
67053,1082,3057,2026-06-23,Present
67054,1438,3095,2026-03-06,Present
67055,1462,3017,2026-04-20,Present
67056,1281,3013,2026-02-03,Present
67057,1007,3072,2026-06-07,Present
67058,1270,3008,2026-05-20,Present
67059,1016,3055,2026-02-12,Present
67060,1160,3083,2026-05-24,Present
67061,1282,3069,2026-06-08,Present
67062,1265,3058,2026-03-17,Present
67063,1186,3068,2026-02-19,Present
67064,1055,3016,2026-05-24,Present
67065,1008,3043,2026-05-24,Present
67066,1427,3060,2026-06-25,Present
67067,1091,3023,2026-05-26,Present
67068,1372,3071,2026-07-02,Present
67069,1399,3042,2026-04-06,Present
67070,1266,3023,2026-03-03,Present
67071,1156,3026,2026-06-10,Absent
67072,1411,3091,2026-01-13,Present
67073,1334,3051,2026-04-09,Present
67074,1275,3071,2026-02-23,Absent
67075,1456,3016,2026-06-25,Present
67076,1103,3040,2026-03-08,Present
67077,1113,3014,2026-03-09,Absent
67078,1166,3059,2026-01-19,Present
67079,1228,3040,2026-02-08,Present
67080,1069,3023,2026-03-07,Present
67081,1260,3015,2026-05-20,Present
67082,1451,3093,2026-05-19,Present
67083,1388,3086,2026-04-22,Present
67084,1007,3052,2026-05-20,Absent
67085,1270,3094,2026-04-09,Present
67086,1213,3079,2026-04-10,Present
67087,1396,3076,2026-05-13,Present
67088,1452,3005,2026-06-08,Present
67089,1276,3010,2026-07-04,Present
67090,1082,3099,2026-04-06,Present
67091,1437,3029,2026-04-03,Present
67092,1069,3019,2026-03-30,Present
67093,1492,3061,2026-04-09,Present
67094,1057,3061,2026-06-15,Present
67095,1385,3016,2026-06-15,Present
67096,1307,3035,2026-02-14,Absent
67097,1295,3004,2026-02-06,Present
67098,1404,3060,2026-02-12,Present
67099,1223,3077,2026-05-03,Present
67100,1384,3081,2026-01-13,Present
67101,1447,3031,2026-01-11,Present
67102,1361,3092,2026-03-15,Present
67103,1418,3068,2026-05-05,Present
67104,1093,3070,2026-04-03,Present
67105,1489,3062,2026-01-09,Present
67106,1048,3046,2026-05-19,Absent
67107,1167,3086,2026-03-17,Present
67108,1160,3031,2026-06-19,Present
67109,1401,3026,2026-03-19,Absent
67110,1289,3067,2026-01-19,Present
67111,1129,3008,2026-03-23,Present
67112,1466,3023,2026-04-13,Present
67113,1456,3060,2026-05-02,Present
67114,1083,3035,2026-03-11,Present
67115,1320,3075,2026-01-10,Absent
67116,1061,3070,2026-04-12,Present
67117,1095,3056,2026-05-31,Present
67118,1287,3012,2026-05-28,Present
67119,1310,3092,2026-03-12,Present
67120,1278,3065,2026-05-23,Present
67121,1069,3093,2026-07-02,Present
67122,1423,3089,2026-06-15,Present
67123,1416,3022,2026-01-11,Present
67124,1058,3012,2026-04-27,Present
67125,1210,3029,2026-02-19,Present
67126,1238,3045,2026-01-17,Present
67127,1157,3047,2026-02-02,Present
67128,1202,3062,2026-02-18,Present
67129,1357,3043,2026-04-19,Present
67130,1074,3075,2026-01-25,Present
67131,1037,3042,2026-04-20,Present
67132,1230,3057,2026-03-05,Present
67133,1392,3079,2026-03-24,Present
67134,1390,3055,2026-05-08,Absent
67135,1175,3073,2026-05-10,Absent
67136,1174,3008,2026-06-16,Present
67137,1182,3068,2026-06-30,Present
67138,1293,3002,2026-06-05,Present
67139,1489,3014,2026-03-05,Present
67140,1104,3093,2026-05-29,Present
67141,1332,3091,2026-03-12,Present
67142,1445,3002,2026-06-28,Present
67143,1495,3058,2026-02-11,Present
67144,1145,3088,2026-03-20,Present
67145,1351,3048,2026-05-21,Present
67146,1256,3058,2026-02-09,Absent
67147,1116,3058,2026-05-18,Present
67148,1179,3029,2026-01-22,Present
67149,1073,3035,2026-06-13,Present
67150,1177,3015,2026-06-25,Present
67151,1426,3075,2026-05-27,Present
67152,1300,3072,2026-06-30,Present
67153,1099,3055,2026-06-21,Present
67154,1155,3035,2026-06-19,Present
67155,1351,3042,2026-07-04,Present
67156,1135,3025,2026-02-25,Present
67157,1175,3029,2026-06-21,Present
67158,1312,3005,2026-04-14,Absent
67159,1194,3037,2026-02-01,Present
67160,1075,3062,2026-05-16,Present
67161,1488,3083,2026-01-27,Present
67162,1052,3092,2026-01-24,Present
67163,1163,3013,2026-03-17,Present
67164,1066,3014,2026-06-26,Present
67165,1351,3029,2026-04-06,Present
67166,1204,3085,2026-02-02,Absent
67167,1493,3018,2026-05-08,Present
67168,1173,3072,2026-02-16,Present
67169,1263,3056,2026-04-25,Present
67170,1490,3043,2026-06-06,Present
67171,1470,3091,2026-06-03,Present
67172,1056,3068,2026-06-22,Present
67173,1315,3081,2026-06-28,Present
67174,1027,3022,2026-03-05,Present
67175,1141,3064,2026-02-04,Absent
67176,1331,3042,2026-03-29,Present
67177,1127,3060,2026-06-29,Present
67178,1457,3094,2026-06-07,Present
67179,1438,3005,2026-06-11,Absent
67180,1063,3088,2026-07-07,Present
67181,1109,3081,2026-04-15,Present
67182,1119,3020,2026-03-26,Present
67183,1481,3047,2026-06-13,Present
67184,1023,3011,2026-04-24,Present
67185,1354,3054,2026-03-05,Present
67186,1466,3024,2026-04-07,Present
67187,1478,3037,2026-02-16,Absent
67188,1093,3025,2026-02-23,Present
67189,1160,3100,2026-02-19,Present
67190,1296,3068,2026-02-26,Absent
67191,1132,3098,2026-05-15,Absent
67192,1153,3062,2026-03-24,Present
67193,1351,3035,2026-05-25,Present
67194,1234,3014,2026-01-26,Present
67195,1473,3066,2026-06-26,Present
67196,1267,3098,2026-02-08,Present
67197,1459,3054,2026-02-24,Present
67198,1496,3083,2026-06-28,Present
67199,1326,3020,2026-03-22,Present
67200,1160,3006,2026-05-26,Present
67201,1036,3053,2026-06-25,Present
67202,1301,3039,2026-04-06,Present
67203,1298,3010,2026-03-16,Present
67204,1460,3028,2026-01-27,Present
67205,1229,3064,2026-03-18,Present
67206,1002,3039,2026-07-04,Present
67207,1137,3048,2026-03-16,Present
67208,1022,3090,2026-06-29,Present
67209,1128,3068,2026-06-24,Present
67210,1454,3006,2026-01-12,Absent
67211,1460,3081,2026-04-06,Present
67212,1208,3012,2026-07-03,Absent
67213,1404,3034,2026-04-01,Present
67214,1041,3003,2026-02-10,Present
67215,1084,3049,2026-02-25,Present
67216,1133,3073,2026-01-09,Present
67217,1269,3020,2026-04-27,Present
67218,1283,3023,2026-05-15,Present
67219,1244,3077,2026-03-24,Present
67220,1297,3085,2026-01-23,Absent
67221,1366,3012,2026-06-18,Present
67222,1233,3061,2026-05-30,Present
67223,1237,3078,2026-05-12,Present
67224,1428,3047,2026-06-04,Present
67225,1384,3006,2026-03-20,Absent
67226,1262,3067,2026-02-06,Present
67227,1417,3026,2026-06-16,Present
67228,1121,3001,2026-02-03,Absent
67229,1002,3019,2026-06-23,Present
67230,1397,3008,2026-06-19,Present
67231,1311,3011,2026-06-19,Absent
67232,1007,3086,2026-05-21,Present
67233,1331,3029,2026-05-07,Present
67234,1304,3063,2026-02-04,Present
67235,1230,3002,2026-03-04,Present
67236,1233,3060,2026-02-09,Absent
67237,1418,3097,2026-05-24,Present
67238,1432,3037,2026-04-22,Present
67239,1038,3066,2026-04-17,Present
67240,1395,3077,2026-02-23,Present
67241,1133,3052,2026-03-05,Present
67242,1409,3088,2026-01-15,Present
67243,1303,3034,2026-06-11,Present
67244,1305,3007,2026-02-13,Present
67245,1399,3049,2026-03-29,Present
67246,1230,3015,2026-03-21,Absent
67247,1279,3001,2026-02-07,Present
67248,1409,3079,2026-06-28,Present
67249,1318,3076,2026-06-16,Present
67250,1269,3040,2026-04-17,Present
67251,1265,3017,2026-05-30,Present
67252,1250,3075,2026-06-11,Present
67253,1163,3023,2026-05-24,Present
67254,1281,3007,2026-02-10,Present
67255,1411,3066,2026-05-06,Present
67256,1012,3001,2026-05-20,Present
67257,1455,3034,2026-04-29,Present
67258,1036,3097,2026-02-01,Present
67259,1233,3002,2026-02-19,Present
67260,1179,3013,2026-03-09,Present
67261,1132,3095,2026-06-23,Present
67262,1191,3080,2026-03-28,Present
67263,1476,3038,2026-01-13,Absent
67264,1408,3007,2026-04-30,Present
67265,1267,3010,2026-02-06,Present
67266,1466,3030,2026-04-05,Present
67267,1165,3051,2026-05-03,Absent
67268,1398,3028,2026-06-25,Absent
67269,1314,3012,2026-01-13,Present
67270,1421,3062,2026-06-16,Present
67271,1430,3075,2026-06-18,Present
67272,1078,3046,2026-03-21,Present
67273,1169,3011,2026-04-19,Present
67274,1118,3095,2026-07-06,Present
67275,1445,3081,2026-06-01,Present
67276,1327,3056,2026-04-10,Present
67277,1321,3046,2026-03-13,Present
67278,1002,3011,2026-07-05,Present
67279,1188,3074,2026-03-24,Present
67280,1309,3014,2026-05-07,Present
67281,1329,3058,2026-02-20,Present
67282,1481,3046,2026-03-09,Present
67283,1078,3054,2026-04-28,Absent
67284,1021,3019,2026-02-15,Present
67285,1062,3003,2026-01-19,Present
67286,1373,3090,2026-05-15,Present
67287,1022,3048,2026-03-10,Present
67288,1223,3083,2026-06-12,Present
67289,1196,3021,2026-02-28,Present
67290,1289,3059,2026-03-09,Present
67291,1148,3049,2026-01-12,Present
67292,1215,3010,2026-06-06,Present
67293,1399,3086,2026-05-08,Present
67294,1031,3095,2026-02-06,Present
67295,1388,3036,2026-03-21,Present
67296,1247,3045,2026-05-22,Present
67297,1312,3034,2026-05-25,Present
67298,1279,3031,2026-04-04,Present
67299,1227,3034,2026-01-20,Present
67300,1117,3041,2026-01-28,Present
67301,1118,3077,2026-05-12,Present
67302,1320,3029,2026-04-12,Present
67303,1148,3098,2026-06-17,Present
67304,1343,3068,2026-04-30,Present
67305,1266,3062,2026-06-04,Present
67306,1243,3039,2026-06-17,Absent
67307,1111,3030,2026-03-19,Present
67308,1197,3031,2026-05-07,Present
67309,1424,3069,2026-05-05,Present
67310,1168,3099,2026-01-22,Present
67311,1488,3059,2026-04-29,Present
67312,1245,3075,2026-01-21,Present
67313,1150,3030,2026-05-03,Present
67314,1359,3065,2026-04-26,Present
67315,1077,3046,2026-03-22,Present
67316,1435,3030,2026-05-27,Absent
67317,1042,3003,2026-07-06,Present
67318,1226,3010,2026-02-15,Present
67319,1345,3019,2026-01-20,Present
67320,1248,3057,2026-05-09,Present
67321,1345,3022,2026-04-28,Present
67322,1086,3055,2026-01-14,Present
67323,1005,3004,2026-05-05,Present
67324,1120,3049,2026-01-09,Present
67325,1209,3013,2026-02-28,Present
67326,1180,3094,2026-02-15,Present
67327,1040,3091,2026-02-24,Absent
67328,1491,3074,2026-04-20,Absent
67329,1164,3026,2026-04-18,Present
67330,1288,3046,2026-05-14,Present
67331,1068,3013,2026-06-10,Present
67332,1293,3098,2026-07-03,Present
67333,1397,3058,2026-02-26,Present
67334,1354,3093,2026-05-16,Present
67335,1232,3097,2026-03-13,Absent
67336,1144,3030,2026-03-07,Present
67337,1051,3051,2026-02-04,Present
67338,1370,3043,2026-01-26,Present
67339,1257,3067,2026-03-02,Present
67340,1258,3023,2026-06-30,Present
67341,1068,3021,2026-04-16,Absent
67342,1261,3020,2026-03-26,Present
67343,1039,3019,2026-05-11,Present
67344,1289,3043,2026-06-24,Present
67345,1458,3081,2026-02-18,Present
67346,1195,3072,2026-04-07,Present
67347,1190,3047,2026-06-07,Present
67348,1031,3072,2026-02-07,Present
67349,1435,3083,2026-06-15,Present
67350,1019,3044,2026-06-02,Present
67351,1372,3018,2026-05-10,Present
67352,1052,3014,2026-01-19,Present
67353,1218,3028,2026-06-11,Absent
67354,1285,3047,2026-03-01,Present
67355,1259,3054,2026-05-26,Present
67356,1287,3061,2026-01-13,Absent
67357,1120,3085,2026-02-16,Present
67358,1032,3092,2026-06-04,Present
67359,1356,3094,2026-03-31,Present
67360,1091,3049,2026-07-04,Present
67361,1086,3056,2026-01-31,Present
67362,1300,3047,2026-05-10,Present
67363,1141,3062,2026-05-03,Present
67364,1462,3056,2026-01-22,Absent
67365,1013,3018,2026-03-26,Present
67366,1371,3088,2026-05-19,Present
67367,1193,3071,2026-02-06,Absent
67368,1260,3051,2026-05-20,Present
67369,1493,3021,2026-06-05,Present
67370,1415,3067,2026-03-29,Present
67371,1027,3014,2026-07-04,Present
67372,1096,3087,2026-05-24,Present
67373,1127,3051,2026-01-17,Present
67374,1118,3095,2026-02-17,Absent
67375,1373,3053,2026-05-13,Present
67376,1232,3073,2026-03-17,Present
67377,1322,3077,2026-04-04,Present
67378,1139,3002,2026-01-26,Present
67379,1077,3069,2026-01-13,Present
67380,1205,3079,2026-04-10,Present
67381,1074,3003,2026-01-19,Present
67382,1440,3002,2026-05-28,Present
67383,1430,3023,2026-04-16,Absent
67384,1097,3073,2026-05-26,Present
67385,1052,3073,2026-02-24,Present
67386,1306,3068,2026-04-06,Absent
67387,1457,3041,2026-06-16,Present
67388,1447,3039,2026-06-05,Present
67389,1149,3075,2026-01-09,Present
67390,1192,3022,2026-01-24,Present
67391,1455,3062,2026-01-16,Present
67392,1075,3030,2026-05-27,Present
67393,1244,3030,2026-06-09,Absent
67394,1234,3054,2026-03-22,Present
67395,1406,3094,2026-05-16,Present
67396,1089,3092,2026-06-24,Present
67397,1388,3065,2026-05-14,Absent
67398,1009,3086,2026-01-23,Present
67399,1479,3083,2026-06-16,Present
67400,1175,3052,2026-06-01,Present
67401,1062,3055,2026-02-20,Present
67402,1369,3028,2026-05-31,Present
67403,1162,3071,2026-05-29,Present
67404,1282,3054,2026-04-29,Present
67405,1359,3056,2026-06-23,Present
67406,1063,3017,2026-02-10,Present
67407,1368,3065,2026-03-23,Absent
67408,1099,3034,2026-04-01,Present
67409,1104,3076,2026-05-14,Present
67410,1323,3096,2026-02-07,Present
67411,1214,3097,2026-06-11,Present
67412,1027,3052,2026-02-27,Present
67413,1094,3062,2026-03-16,Present
67414,1336,3038,2026-01-28,Present
67415,1498,3090,2026-06-15,Absent
67416,1128,3064,2026-05-08,Present
67417,1086,3051,2026-01-11,Present
67418,1263,3061,2026-06-28,Present
67419,1092,3035,2026-03-16,Present
67420,1339,3033,2026-01-23,Present
67421,1140,3076,2026-04-22,Present
67422,1454,3053,2026-03-16,Present
67423,1478,3088,2026-01-17,Absent
67424,1204,3056,2026-05-23,Absent
67425,1296,3070,2026-02-25,Present
67426,1161,3033,2026-05-20,Absent
67427,1424,3036,2026-06-10,Present
67428,1102,3065,2026-02-28,Present
67429,1318,3079,2026-04-10,Present
67430,1206,3056,2026-05-08,Absent
67431,1377,3098,2026-05-24,Present
67432,1205,3066,2026-06-26,Present
67433,1212,3100,2026-06-20,Present
67434,1071,3088,2026-04-23,Present
67435,1101,3069,2026-06-02,Present
67436,1310,3086,2026-01-15,Present
67437,1417,3023,2026-05-07,Present
67438,1078,3072,2026-05-18,Present
67439,1005,3027,2026-07-06,Present
67440,1014,3055,2026-07-01,Present
67441,1007,3028,2026-03-11,Present
67442,1469,3079,2026-05-01,Present
67443,1121,3016,2026-03-05,Present
67444,1067,3037,2026-05-07,Present
67445,1228,3033,2026-03-12,Present
67446,1344,3092,2026-01-22,Present
67447,1429,3050,2026-03-31,Present
67448,1147,3071,2026-03-09,Present
67449,1187,3023,2026-04-21,Present
67450,1239,3100,2026-01-24,Absent
67451,1248,3001,2026-07-01,Present
67452,1159,3007,2026-02-12,Present
67453,1209,3094,2026-06-26,Present
67454,1260,3086,2026-03-14,Present
67455,1135,3089,2026-03-13,Present
67456,1042,3001,2026-04-28,Present
67457,1042,3039,2026-06-18,Present
67458,1191,3013,2026-03-30,Present
67459,1180,3026,2026-03-09,Present
67460,1271,3003,2026-01-25,Present
67461,1282,3002,2026-02-26,Present
67462,1262,3081,2026-05-25,Present
67463,1184,3087,2026-05-18,Absent
67464,1422,3100,2026-05-13,Present
67465,1315,3070,2026-04-21,Absent
67466,1093,3096,2026-04-13,Present
67467,1245,3099,2026-05-21,Present
67468,1483,3029,2026-06-23,Present
67469,1053,3043,2026-02-17,Present
67470,1377,3016,2026-03-25,Present
67471,1096,3027,2026-04-05,Present
67472,1226,3023,2026-06-10,Absent
67473,1331,3034,2026-01-15,Present
67474,1090,3050,2026-04-19,Present
67475,1301,3018,2026-03-20,Present
67476,1275,3003,2026-03-09,Present
67477,1231,3003,2026-06-03,Present
67478,1055,3026,2026-03-07,Present
67479,1023,3014,2026-05-14,Present
67480,1198,3025,2026-06-02,Present
67481,1156,3060,2026-05-30,Present
67482,1051,3087,2026-02-22,Present
67483,1378,3011,2026-05-16,Present
67484,1391,3099,2026-06-07,Present
67485,1351,3010,2026-05-03,Present
67486,1213,3082,2026-02-04,Present
67487,1337,3057,2026-02-04,Present
67488,1037,3068,2026-03-08,Present
67489,1224,3071,2026-05-13,Present
67490,1373,3085,2026-02-28,Absent
67491,1342,3048,2026-03-22,Present
67492,1474,3001,2026-03-11,Present
67493,1032,3044,2026-05-23,Present
67494,1400,3060,2026-02-23,Present
67495,1071,3037,2026-05-27,Present
67496,1149,3092,2026-04-29,Present
67497,1185,3089,2026-01-12,Present
67498,1021,3060,2026-03-03,Present
67499,1004,3053,2026-07-05,Present
67500,1095,3069,2026-05-24,Present
67501,1243,3076,2026-06-29,Present
67502,1266,3098,2026-05-09,Present
67503,1487,3042,2026-03-14,Present
67504,1484,3086,2026-05-28,Present
67505,1119,3032,2026-05-11,Absent
67506,1334,3010,2026-04-18,Absent
67507,1307,3028,2026-06-20,Present
67508,1376,3073,2026-04-17,Present
67509,1473,3098,2026-03-19,Present
67510,1147,3031,2026-06-21,Present
67511,1414,3010,2026-06-26,Present
67512,1277,3060,2026-01-18,Present
67513,1214,3043,2026-03-18,Present
67514,1379,3072,2026-01-10,Present
67515,1052,3013,2026-02-03,Absent
67516,1273,3025,2026-03-12,Absent
67517,1091,3041,2026-02-14,Present
67518,1279,3041,2026-01-30,Present
67519,1432,3063,2026-07-07,Absent
67520,1188,3065,2026-01-21,Present
67521,1440,3053,2026-01-16,Present
67522,1041,3016,2026-01-13,Absent
67523,1093,3024,2026-04-18,Present
67524,1459,3093,2026-01-16,Present
67525,1263,3032,2026-02-02,Present
67526,1011,3036,2026-04-15,Present
67527,1204,3100,2026-06-24,Absent
67528,1448,3078,2026-01-29,Present
67529,1442,3051,2026-05-23,Present
67530,1101,3060,2026-05-06,Present
67531,1408,3056,2026-06-27,Present
67532,1040,3026,2026-03-05,Present
67533,1416,3093,2026-06-07,Present
67534,1036,3017,2026-01-11,Present
67535,1230,3062,2026-06-04,Present
67536,1132,3069,2026-03-09,Absent
67537,1285,3052,2026-03-28,Absent
67538,1463,3093,2026-05-09,Present
67539,1132,3082,2026-02-27,Present
67540,1376,3077,2026-01-30,Present
67541,1022,3091,2026-01-20,Absent
67542,1184,3055,2026-05-03,Present
67543,1371,3098,2026-03-25,Absent
67544,1448,3001,2026-06-20,Present
67545,1319,3080,2026-01-29,Present
67546,1326,3073,2026-06-10,Present
67547,1492,3015,2026-06-16,Present
67548,1064,3085,2026-04-04,Present
67549,1151,3034,2026-02-22,Present
67550,1220,3031,2026-03-30,Present
67551,1484,3049,2026-06-03,Present
67552,1361,3058,2026-05-11,Present
67553,1444,3010,2026-05-21,Present
67554,1217,3079,2026-07-04,Present
67555,1133,3046,2026-03-12,Present
67556,1289,3003,2026-04-30,Present
67557,1232,3043,2026-05-02,Present
67558,1349,3091,2026-06-03,Present
67559,1200,3056,2026-03-05,Present
67560,1484,3092,2026-02-11,Present
67561,1160,3017,2026-07-02,Absent
67562,1091,3084,2026-02-22,Present
67563,1126,3096,2026-03-24,Absent
67564,1341,3059,2026-01-19,Present
67565,1037,3019,2026-06-25,Present
67566,1357,3064,2026-05-29,Present
67567,1489,3039,2026-05-20,Present
67568,1089,3080,2026-06-13,Present
67569,1015,3060,2026-01-16,Present
67570,1409,3088,2026-04-08,Present
67571,1431,3080,2026-05-10,Present
67572,1208,3029,2026-01-19,Present
67573,1022,3040,2026-03-09,Present
