Issue_ID,Student_ID,Book_Name,Issue_Date,Return_Date,Fine
13205,1208,Artificial Intelligence,2025-08-12,2025-08-18,0
13206,1260,Business Analytics,2025-08-17,2025-09-05,0
13207,1464,Artificial Intelligence,2026-02-10,2026-02-19,0
13208,1270,Artificial Intelligence,2026-05-16,2026-05-21,20
13209,1464,Machine Learning,2026-01-09,2026-01-24,0
13210,1254,Marketing Management,2025-11-10,2025-11-16,0
13211,1324,Python Programming,2026-01-24,2026-02-02,0
13212,1213,Computer Networks,2025-07-12,2025-08-05,50
13213,1186,Business Analytics,2025-08-13,2025-08-29,0
13214,1334,Structural Analysis,2026-04-19,2026-04-25,10
13215,1265,Machine Learning,2025-09-23,2025-10-14,20
13216,1133,Financial Accounting,2025-11-19,2025-12-09,0
13217,1029,Computer Networks,2025-12-14,2025-12-21,0
13218,1177,Database Management Systems,2026-03-01,2026-03-20,20
13219,1326,Cloud Computing,2025-12-19,2026-01-11,0
13220,1263,Thermodynamics,2025-08-13,2025-08-18,0
13221,1131,Software Engineering,2026-06-09,2026-07-09,0
13222,1447,Software Engineering,2025-08-21,2025-09-08,0
13223,1211,Computer Networks,2025-07-10,2025-07-23,0
13224,1007,Data Structures,2025-08-08,2025-08-13,0
13225,1145,Artificial Intelligence,2025-09-07,2025-10-06,0
13226,1190,Database Management Systems,2026-01-16,2026-01-21,20
13227,1343,Thermodynamics,2025-09-23,2025-10-20,0
13228,1132,Cloud Computing,2025-07-19,2025-07-28,0
13229,1159,Cyber Security,2025-07-21,2025-08-07,100
13230,1257,Machine Learning,2025-12-10,2025-12-29,0
13231,1355,Data Structures,2025-09-06,2025-09-12,0
13232,1151,Operating Systems,2026-05-12,2026-05-31,0
13233,1308,Engineering Mathematics,2026-04-15,2026-04-27,0
13234,1394,Structural Analysis,2026-02-16,2026-03-14,0
13235,1384,Machine Learning,2025-09-12,2025-10-08,0
13236,1132,Business Analytics,2026-06-28,2026-07-10,0
13237,1478,Business Analytics,2026-05-31,2026-06-27,0
13238,1252,Python Programming,2025-12-30,2026-01-12,0
13239,1138,Microprocessors,2026-06-21,2026-07-18,0
13240,1439,Machine Learning,2026-06-26,2026-07-10,0
13241,1173,Cloud Computing,2025-12-12,2026-01-07,0
13242,1361,Cloud Computing,2026-01-14,2026-02-13,20
13243,1436,Database Management Systems,2026-02-26,2026-03-12,0
13244,1278,Structural Analysis,2026-05-15,2026-06-09,0
13245,1067,Software Engineering,2026-01-27,2026-02-02,0
13246,1448,Software Engineering,2026-06-29,2026-07-04,0
13247,1279,Machine Learning,2026-01-14,2026-01-23,10
13248,1238,Artificial Intelligence,2025-08-19,2025-09-14,100
13249,1171,Thermodynamics,2025-10-20,2025-11-05,100
13250,1368,Cloud Computing,2025-11-19,2025-12-16,20
13251,1024,Data Structures,2026-05-19,2026-06-12,0
13252,1037,Software Engineering,2026-04-09,2026-04-20,0
13253,1311,Artificial Intelligence,2025-10-17,2025-10-26,0
13254,1450,Engineering Mathematics,2026-01-11,2026-02-06,0
13255,1174,Cyber Security,2026-03-10,2026-04-05,0
13256,1211,Software Engineering,2026-06-23,2026-06-29,0
13257,1422,Machine Learning,2026-04-29,2026-05-18,20
13258,1450,Financial Accounting,2026-05-06,2026-05-16,0
13259,1441,Artificial Intelligence,2025-10-14,2025-10-21,100
13260,1149,Fluid Mechanics,2026-01-19,2026-01-24,0
13261,1211,Cloud Computing,2025-12-01,2025-12-21,0
13262,1417,Database Management Systems,2026-02-26,2026-03-22,0
13263,1129,Python Programming,2026-06-19,2026-06-26,10
13264,1222,Electrical Machines,2025-12-29,2026-01-24,0
13265,1348,Artificial Intelligence,2025-09-11,2025-10-10,0
13266,1303,Structural Analysis,2025-11-07,2025-12-04,0
13267,1338,Thermodynamics,2025-08-01,2025-08-26,50
13268,1393,Marketing Management,2025-07-09,2025-08-02,0
13269,1208,Engineering Mathematics,2025-09-29,2025-10-07,50
13270,1271,Microprocessors,2026-02-24,2026-03-20,0
13271,1402,Electrical Machines,2025-12-02,2025-12-27,0
13272,1184,Engineering Mathematics,2025-09-26,2025-10-03,10
13273,1006,Database Management Systems,2025-09-24,2025-10-07,0
13274,1065,Cloud Computing,2025-12-28,2026-01-21,0
13275,1267,Python Programming,2026-01-14,2026-02-01,10
13276,1397,Microprocessors,2025-07-08,2025-07-30,20
13277,1009,Marketing Management,2026-04-17,2026-05-10,0
13278,1099,Structural Analysis,2025-11-09,2025-12-02,10
13279,1076,Database Management Systems,2026-07-07,2026-07-20,0
13280,1142,Digital Electronics,2026-04-07,2026-04-28,0
13281,1343,Python Programming,2025-07-22,2025-08-15,10
13282,1465,Computer Networks,2026-07-02,2026-07-11,0
13283,1047,Marketing Management,2026-02-04,2026-02-23,20
13284,1178,Financial Accounting,2025-08-23,2025-08-31,0
13285,1047,Database Management Systems,2025-09-19,2025-10-15,0
13286,1328,Microprocessors,2025-09-20,2025-10-04,0
13287,1237,Microprocessors,2025-10-14,2025-11-12,0
13288,1420,Data Structures,2026-06-05,2026-06-14,0
13289,1441,Digital Electronics,2025-09-05,2025-09-27,0
13290,1171,Marketing Management,2025-09-10,2025-09-15,0
13291,1024,Data Structures,2026-05-12,2026-05-24,50
13292,1493,Digital Electronics,2026-03-07,2026-04-05,0
13293,1448,Operating Systems,2025-11-22,2025-12-05,0
13294,1005,Data Structures,2026-05-18,2026-05-23,50
13295,1313,Engineering Mathematics,2026-02-19,2026-02-27,0
13296,1040,Structural Analysis,2026-05-01,2026-05-08,0
13297,1188,Thermodynamics,2026-04-20,2026-05-08,0
13298,1436,Artificial Intelligence,2025-12-22,2026-01-06,10
13299,1017,Business Analytics,2025-10-07,2025-10-20,0
13300,1305,Thermodynamics,2026-06-07,2026-06-30,0
13301,1070,Financial Accounting,2025-08-29,2025-09-26,50
13302,1464,Electrical Machines,2026-02-04,2026-03-03,0
13303,1052,Structural Analysis,2025-09-06,2025-10-05,20
13304,1129,Fluid Mechanics,2026-01-13,2026-01-26,10
13305,1241,Computer Networks,2026-05-24,2026-06-18,0
13306,1265,Python Programming,2026-02-14,2026-03-08,0
13307,1335,Marketing Management,2025-09-24,2025-10-18,100
13308,1133,Cyber Security,2026-05-18,2026-05-29,0
13309,1075,Database Management Systems,2026-02-01,2026-02-11,0
13310,1397,Software Engineering,2025-10-16,2025-10-29,10
13311,1119,Cloud Computing,2025-11-25,2025-12-20,0
13312,1062,Python Programming,2026-06-23,2026-07-19,0
13313,1041,Software Engineering,2026-01-12,2026-02-05,50
13314,1044,Engineering Mathematics,2026-07-05,2026-07-17,0
13315,1293,Operating Systems,2026-05-30,2026-06-19,0
13316,1283,Digital Electronics,2025-10-10,2025-11-08,0
13317,1290,Financial Accounting,2026-02-03,2026-03-04,20
13318,1475,Financial Accounting,2025-12-16,2026-01-02,0
13319,1331,Operating Systems,2025-11-12,2025-12-10,0
13320,1148,Cloud Computing,2026-05-24,2026-06-01,0
13321,1030,Data Structures,2025-10-03,2025-11-02,10
13322,1079,Artificial Intelligence,2026-04-30,2026-05-16,0
13323,1106,Operating Systems,2026-04-04,2026-04-21,0
13324,1485,Artificial Intelligence,2026-01-12,2026-01-27,0
13325,1331,Thermodynamics,2026-06-19,2026-07-14,0
13326,1481,Cyber Security,2025-09-14,2025-10-07,0
13327,1061,Python Programming,2026-01-05,2026-01-16,0
13328,1035,Data Structures,2026-06-23,2026-07-06,0
13329,1184,Cyber Security,2025-11-28,2025-12-22,0
13330,1157,Data Structures,2025-10-02,2025-10-12,0
13331,1058,Thermodynamics,2025-09-07,2025-09-20,10
13332,1281,Digital Electronics,2025-11-20,2025-12-11,50
13333,1282,Data Structures,2026-05-08,2026-05-23,0
13334,1384,Python Programming,2026-01-02,2026-01-13,0
13335,1241,Operating Systems,2026-06-30,2026-07-12,0
13336,1422,Computer Networks,2026-02-16,2026-03-03,0
13337,1483,Operating Systems,2025-07-10,2025-08-03,0
13338,1427,Electrical Machines,2026-02-20,2026-03-08,0
13339,1414,Software Engineering,2026-03-06,2026-04-03,0
13340,1437,Database Management Systems,2026-05-08,2026-05-14,0
13341,1272,Cyber Security,2026-04-29,2026-05-17,20
13342,1241,Digital Electronics,2026-06-07,2026-06-19,10
13343,1057,Cyber Security,2026-04-10,2026-04-28,0
13344,1472,Cyber Security,2026-05-02,2026-05-11,100
13345,1415,Cyber Security,2026-01-19,2026-02-06,0
13346,1377,Cloud Computing,2025-08-03,2025-08-11,0
13347,1057,Python Programming,2025-11-07,2025-11-27,10
13348,1148,Database Management Systems,2026-01-07,2026-01-23,10
13349,1052,Structural Analysis,2025-12-05,2025-12-19,0
13350,1243,Fluid Mechanics,2025-11-28,2025-12-07,0
13351,1025,Machine Learning,2026-06-27,2026-07-22,0
13352,1484,Thermodynamics,2025-08-30,2025-09-24,0
13353,1428,Business Analytics,2026-05-07,2026-05-18,0
13354,1407,Fluid Mechanics,2026-06-26,2026-07-20,0
13355,1436,Cloud Computing,2025-07-24,2025-08-14,0
13356,1118,Python Programming,2025-08-15,2025-09-01,0
13357,1448,Cyber Security,2025-11-18,2025-12-08,0
13358,1009,Machine Learning,2025-11-14,2025-12-04,0
13359,1203,Machine Learning,2026-04-26,2026-05-05,0
13360,1096,Digital Electronics,2025-07-23,2025-08-19,0
13361,1243,Structural Analysis,2026-04-29,2026-05-05,0
13362,1424,Electrical Machines,2026-06-22,2026-07-12,0
13363,1007,Software Engineering,2025-08-15,2025-09-02,0
13364,1085,Cyber Security,2026-01-06,2026-01-15,0
13365,1367,Marketing Management,2026-04-09,2026-05-08,0
13366,1085,Financial Accounting,2026-02-09,2026-03-03,20
13367,1065,Electrical Machines,2025-10-29,2025-11-24,0
13368,1274,Thermodynamics,2025-07-13,2025-07-23,0
13369,1380,Engineering Mathematics,2026-04-27,2026-05-19,0
13370,1016,Fluid Mechanics,2026-01-01,2026-01-23,0
13371,1118,Operating Systems,2025-09-10,2025-10-05,0
13372,1192,Machine Learning,2025-10-11,2025-10-31,0
13373,1161,Computer Networks,2026-04-02,2026-04-13,0
13374,1405,Thermodynamics,2025-12-31,2026-01-05,0
13375,1378,Python Programming,2026-01-20,2026-02-12,0
13376,1133,Thermodynamics,2026-01-28,2026-02-07,0
13377,1464,Engineering Mathematics,2026-01-14,2026-02-10,0
13378,1301,Machine Learning,2026-01-23,2026-02-02,0
13379,1002,Machine Learning,2026-01-11,2026-01-28,0
13380,1315,Fluid Mechanics,2026-03-23,2026-04-11,0
13381,1115,Digital Electronics,2026-03-22,2026-03-28,0
13382,1303,Artificial Intelligence,2026-06-19,2026-07-11,0
13383,1126,Engineering Mathematics,2025-09-06,2025-10-04,0
13384,1173,Software Engineering,2026-01-15,2026-02-04,0
13385,1059,Cyber Security,2026-04-15,2026-04-28,0
13386,1238,Digital Electronics,2026-05-05,2026-05-31,0
13387,1094,Machine Learning,2025-07-13,2025-07-27,0
13388,1354,Database Management Systems,2026-06-08,2026-07-07,0
13389,1281,Python Programming,2025-08-15,2025-09-14,0
13390,1376,Data Structures,2025-10-14,2025-10-21,20
13391,1153,Electrical Machines,2026-01-14,2026-02-04,0
13392,1332,Digital Electronics,2025-07-18,2025-07-23,0
13393,1395,Thermodynamics,2025-07-09,2025-07-29,50
13394,1058,Structural Analysis,2025-12-10,2026-01-08,0
13395,1218,Machine Learning,2025-08-16,2025-09-09,0
13396,1038,Database Management Systems,2026-06-14,2026-06-19,0
13397,1154,Marketing Management,2026-04-18,2026-05-12,0
13398,1488,Cloud Computing,2026-03-31,2026-04-09,0
13399,1158,Electrical Machines,2025-09-03,2025-09-15,0
13400,1083,Electrical Machines,2025-10-13,2025-10-24,0
13401,1411,Python Programming,2026-01-01,2026-01-10,0
13402,1284,Machine Learning,2025-12-13,2026-01-12,0
13403,1184,Computer Networks,2025-09-02,2025-09-25,0
13404,1010,Financial Accounting,2025-09-11,2025-09-16,0
13405,1288,Microprocessors,2025-11-02,2025-11-22,50
13406,1040,Electrical Machines,2025-07-18,2025-08-11,0
13407,1409,Business Analytics,2026-05-27,2026-06-13,0
13408,1135,Engineering Mathematics,2025-10-28,2025-11-21,0
13409,1135,Machine Learning,2026-02-23,2026-02-28,0
13410,1229,Software Engineering,2026-05-13,2026-05-27,0
13411,1437,Data Structures,2026-06-05,2026-06-17,0
13412,1039,Financial Accounting,2025-09-12,2025-09-20,0
13413,1335,Database Management Systems,2026-02-02,2026-02-13,0
13414,1320,Software Engineering,2026-02-06,2026-02-23,0
13415,1260,Data Structures,2026-03-14,2026-04-11,20
13416,1328,Cyber Security,2025-10-15,2025-11-04,0
13417,1313,Cloud Computing,2026-04-10,2026-04-28,20
13418,1417,Thermodynamics,2025-09-17,2025-10-12,0
13419,1392,Fluid Mechanics,2026-03-30,2026-04-06,0
13420,1338,Data Structures,2026-05-20,2026-05-30,0
13421,1162,Artificial Intelligence,2025-12-26,2026-01-05,0
13422,1474,Cyber Security,2026-03-16,2026-04-07,0
13423,1485,Artificial Intelligence,2026-03-17,2026-04-12,0
13424,1219,Operating Systems,2025-08-02,2025-08-12,0
13425,1240,Software Engineering,2025-07-24,2025-08-22,0
13426,1237,Cyber Security,2025-08-18,2025-08-23,0
13427,1067,Data Structures,2026-07-05,2026-08-02,0
13428,1330,Python Programming,2025-07-29,2025-08-25,0
13429,1445,Python Programming,2025-08-09,2025-08-27,0
13430,1252,Electrical Machines,2025-07-26,2025-08-07,100
13431,1306,Software Engineering,2025-12-04,2025-12-18,0
13432,1323,Python Programming,2026-04-13,2026-05-06,0
13433,1060,Digital Electronics,2025-08-08,2025-09-07,0
13434,1056,Computer Networks,2025-11-08,2025-11-25,0
13435,1160,Thermodynamics,2026-01-06,2026-01-19,0
13436,1025,Marketing Management,2025-09-01,2025-09-25,0
13437,1358,Financial Accounting,2025-11-21,2025-12-14,0
13438,1235,Marketing Management,2025-10-31,2025-11-05,0
13439,1360,Software Engineering,2025-11-18,2025-12-08,0
13440,1496,Cloud Computing,2026-01-26,2026-02-24,20
13441,1355,Python Programming,2026-03-10,2026-04-01,0
13442,1157,Business Analytics,2026-06-18,2026-06-28,0
13443,1434,Marketing Management,2026-05-09,2026-06-02,0
13444,1357,Artificial Intelligence,2025-09-01,2025-09-30,0
13445,1393,Engineering Mathematics,2026-02-05,2026-03-03,0
13446,1233,Digital Electronics,2025-11-01,2025-11-22,0
13447,1210,Database Management Systems,2025-12-27,2026-01-06,0
13448,1037,Cyber Security,2025-09-13,2025-09-26,0
13449,1088,Thermodynamics,2026-02-05,2026-02-19,0
13450,1315,Operating Systems,2026-06-26,2026-07-19,10
13451,1302,Computer Networks,2025-08-11,2025-08-21,0
13452,1464,Cloud Computing,2026-06-28,2026-07-09,10
13453,1242,Artificial Intelligence,2026-07-01,2026-07-25,0
13454,1158,Data Structures,2026-05-01,2026-05-13,100
13455,1453,Digital Electronics,2026-05-25,2026-06-21,0
13456,1452,Python Programming,2026-03-05,2026-03-29,0
13457,1143,Artificial Intelligence,2025-10-06,2025-11-02,0
13458,1270,Database Management Systems,2026-02-24,2026-03-17,0
13459,1021,Business Analytics,2026-04-07,2026-05-02,0
13460,1091,Structural Analysis,2026-06-18,2026-07-12,0
13461,1354,Structural Analysis,2026-06-15,2026-06-22,0
13462,1177,Python Programming,2026-07-02,2026-07-15,100
13463,1390,Financial Accounting,2026-03-28,2026-04-21,20
13464,1101,Software Engineering,2026-05-11,2026-06-02,0
13465,1152,Python Programming,2026-01-27,2026-02-19,0
13466,1130,Python Programming,2026-01-19,2026-01-27,0
13467,1335,Computer Networks,2026-03-02,2026-03-27,0
13468,1049,Cyber Security,2026-04-27,2026-05-17,10
13469,1186,Structural Analysis,2026-04-19,2026-05-07,0
13470,1378,Marketing Management,2025-09-06,2025-10-02,0
13471,1071,Database Management Systems,2026-02-23,2026-03-05,0
13472,1492,Operating Systems,2025-11-10,2025-11-19,0
13473,1260,Artificial Intelligence,2025-09-08,2025-09-14,0
13474,1315,Fluid Mechanics,2026-07-01,2026-07-20,20
13475,1288,Cloud Computing,2026-05-02,2026-05-24,50
13476,1393,Operating Systems,2025-10-26,2025-11-13,0
13477,1314,Data Structures,2026-04-19,2026-05-14,0
13478,1090,Financial Accounting,2025-09-18,2025-09-25,10
13479,1409,Database Management Systems,2025-09-30,2025-10-20,0
13480,1122,Structural Analysis,2026-04-03,2026-04-29,50
13481,1199,Data Structures,2026-06-23,2026-07-02,0
13482,1189,Software Engineering,2025-12-22,2026-01-19,0
13483,1481,Machine Learning,2026-01-22,2026-02-07,20
13484,1146,Artificial Intelligence,2025-10-10,2025-10-21,0
13485,1042,Electrical Machines,2025-10-20,2025-11-14,0
13486,1265,Operating Systems,2025-08-22,2025-09-13,20
13487,1185,Database Management Systems,2025-10-01,2025-10-19,0
13488,1016,Cloud Computing,2025-07-30,2025-08-07,100
13489,1262,Database Management Systems,2026-06-01,2026-06-22,0
13490,1100,Fluid Mechanics,2025-11-28,2025-12-14,10
13491,1278,Database Management Systems,2026-01-07,2026-02-06,0
13492,1019,Machine Learning,2025-09-05,2025-09-12,0
13493,1258,Artificial Intelligence,2026-02-19,2026-03-04,10
13494,1010,Engineering Mathematics,2025-07-12,2025-08-04,50
13495,1283,Structural Analysis,2026-04-29,2026-05-04,0
13496,1396,Artificial Intelligence,2025-10-16,2025-11-03,0
13497,1485,Structural Analysis,2025-12-31,2026-01-25,50
13498,1335,Operating Systems,2026-03-12,2026-04-03,0
13499,1142,Database Management Systems,2026-01-18,2026-02-04,0
13500,1094,Cloud Computing,2025-10-09,2025-11-05,10
13501,1453,Engineering Mathematics,2026-07-03,2026-08-02,0
13502,1274,Electrical Machines,2026-03-07,2026-03-16,10
13503,1317,Data Structures,2026-01-11,2026-01-19,10
13504,1199,Operating Systems,2026-06-16,2026-06-25,0
13505,1167,Computer Networks,2026-04-05,2026-04-17,100
13506,1065,Artificial Intelligence,2026-03-24,2026-04-22,0
13507,1279,Thermodynamics,2025-09-21,2025-10-17,0
13508,1077,Digital Electronics,2025-09-12,2025-09-27,0
13509,1353,Database Management Systems,2026-06-10,2026-06-26,0
13510,1432,Operating Systems,2026-06-10,2026-06-24,0
13511,1401,Electrical Machines,2026-05-20,2026-06-05,0
13512,1363,Electrical Machines,2025-11-19,2025-11-25,50
13513,1145,Cloud Computing,2026-01-27,2026-02-02,0
13514,1412,Thermodynamics,2026-06-20,2026-07-06,20
13515,1048,Python Programming,2025-11-05,2025-11-26,10
13516,1160,Python Programming,2025-12-14,2025-12-21,0
13517,1072,Artificial Intelligence,2025-09-11,2025-09-16,0
13518,1442,Cloud Computing,2026-03-17,2026-04-05,0
13519,1379,Computer Networks,2025-07-23,2025-08-08,0
13520,1443,Artificial Intelligence,2025-07-11,2025-08-04,0
13521,1207,Marketing Management,2025-10-31,2025-11-15,50
13522,1003,Marketing Management,2025-11-12,2025-12-12,10
13523,1377,Marketing Management,2025-09-30,2025-10-06,0
13524,1349,Software Engineering,2025-10-10,2025-11-07,0
13525,1448,Artificial Intelligence,2025-09-20,2025-10-03,50
13526,1393,Artificial Intelligence,2025-11-18,2025-12-08,0
13527,1352,Data Structures,2025-07-12,2025-08-08,0
13528,1181,Engineering Mathematics,2025-08-24,2025-09-04,10
13529,1072,Machine Learning,2026-05-19,2026-06-02,0
13530,1378,Cloud Computing,2026-05-18,2026-06-16,0
13531,1390,Database Management Systems,2026-06-06,2026-06-15,0
13532,1328,Fluid Mechanics,2026-05-26,2026-06-13,0
13533,1430,Operating Systems,2025-08-19,2025-09-16,100
13534,1124,Machine Learning,2025-09-12,2025-09-18,20
13535,1104,Structural Analysis,2025-09-09,2025-10-05,0
13536,1459,Microprocessors,2026-01-10,2026-01-29,0
13537,1021,Fluid Mechanics,2025-10-22,2025-11-07,0
13538,1364,Data Structures,2025-12-13,2025-12-31,0
13539,1306,Cyber Security,2026-04-15,2026-05-15,50
13540,1051,Machine Learning,2026-05-19,2026-05-29,0
13541,1138,Operating Systems,2026-01-09,2026-01-15,0
13542,1498,Financial Accounting,2026-01-12,2026-02-06,50
